path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,1.3510102,8.228463,293.27084,0.45480278,0.061231446
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,0.0022544255,293.27084,250.37021,0.061231446,0.21005
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,0.9880668,250.37021,70.015816,0.21005,0.21310288
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,4.274613,70.015816,181.49294,0.21310288,0.07335766
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,1.3510102,181.49294,113.314316,0.07335766,0.09846424
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,2.9571114,113.314316,83.34454,0.09846424,0.29456338
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,5.582238,83.34454,141.71329,0.29456338,0.08042875
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,4.274613,141.71329,118.50614,0.08042875,43.7474
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,7.9692216,118.50614,241.95145,43.7474,0.04941463
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,6.1919055,241.95145,63.750793,0.04941463,4.2388077
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.1,7.9641495,63.750793,5.536143,4.2388077,0.17261912
