path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,0.49203330278396606,543.9450073242188,107.74888610839844,83396.3515625,54978.82421875
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,0.9825176000595093,708.0601806640625,417.511962890625,167778.875,52998.06640625
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,0.9030287861824036,59.73676681518555,535.47900390625,331161.1875,81675.2890625
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,2.5097410678863525,25.847366333007812,1330.4647216796875,58667.26171875,212684.421875
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,2.986311197280884,226.89300537109375,857.2845458984375,18713.560546875,131573.90625
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,3.973763942718506,156.79141235351562,316.57049560546875,17461.048828125,135524.0
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,4.507515907287598,20.140899658203125,836.1451416015625,47442.9609375,219766.234375
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,5.5045881271362305,107.98543548583984,887.9382934570312,31989.59765625,123009.8046875
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,6.897571563720703,285.2358703613281,120.16445922851562,32490.8515625,44472.625
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,200000.0,7.811596870422363,62.192726135253906,198.15907287597656,40592.07421875,77377.3046875
