segment,start_idx,end_idx,n_points,duration_hr,C0,C_end,delta_C,abs_delta_C,C_mean,C_std,C_range,Q_true,S_true,Css_true,Q_pred,S_pred,Q_abs_error,S_abs_error,Q_rel_error,S_rel_error,dist_start_to_Css,dist_end_to_Css,pinn_t_min,pinn_t_max,pinn_y_mean,pinn_y_std
0,0,101,101,1.6666666666666667,500.0,661.0302368017467,161.0302368017467,161.0302368017467,637.3103944701785,37.718886601497026,161.0302368017467,414.6090688743205,100000.0,661.1910580525985,403.2755126953125,97487.1953125,11.333556179007985,2512.8046875,0.027335524063135,0.025128046875,161.19105805259846,0.16082125085176813,0.0,1.6666666666666667,637.3103944701785,37.718886601497026
1,101,257,156,2.5833333333333335,662.2844976700082,688.2502974114533,25.96579974144504,25.96579974144504,685.4889198077616,5.418208054368089,25.96579974144504,372.7837819607581,100000.0,688.2520132019229,280.0854187011719,75377.7578125,92.69836325958624,24622.2421875,0.24866522564907165,0.246222421875,25.967515531914614,0.0017157904695750403,1.6833333333333331,4.266666666666667,685.4889198077616,5.418208054368089
2,257,338,81,1.333333333333333,689.8438989551433,741.4352654716108,51.591366516467474,51.591366516467474,729.6249019047896,13.61296289108508,51.591366516467474,310.2965475624621,100000.0,742.2723577995021,267.20050048828125,86634.171875,43.09604707418083,13365.828125,0.1388866470243459,0.13365828125,52.428458844358715,0.8370923278912414,4.283333333333333,5.616666666666666,729.6249019047896,13.61296289108508
3,338,427,89,1.4666666666666668,738.94455162214,670.1691202568384,-68.77543136530164,68.77543136530164,681.9569014471989,16.868529356462673,68.77543136530164,400.0418038459119,100000.0,669.9738753265847,314.0215759277344,77438.0546875,86.02022791817751,22561.9453125,0.215028097291829,0.225619453125,68.97067629555534,0.19524493025369338,5.633333333333333,7.1,681.9569014471989,16.868529356462673
4,427,481,54,0.8833333333333337,669.9655230718804,664.0461275046148,-5.91939556726561,5.91939556726561,665.546036763157,1.6108795872880615,5.91939556726561,410.0317732778492,100000.0,663.8835390745126,293.59112548828125,71410.953125,116.44064778956795,28589.046875,0.28397957275048646,0.28589046875,6.081983997367843,0.16258843010223245,7.116666666666666,8.0,665.546036763157,1.6108795872880615
