t_hours,C_true_ppm,C_meas_ppm,Q_true,S_true
0.0,500.0,500.0,364.7819046525343,100000.0
0.016666666666666666,511.45128147107687,511.45128147107687,364.7819046525343,100000.0
0.03333333333333333,522.2271231593079,522.2271231593079,364.7819046525343,100000.0
0.05,532.367310534979,532.367310534979,364.7819046525343,100000.0
0.06666666666666667,541.9093605344431,541.9093605344431,364.7819046525343,100000.0
0.08333333333333333,550.8885992582287,550.8885992582287,364.7819046525343,100000.0
0.1,559.3381832095281,559.3381832095281,364.7819046525343,100000.0
0.11666666666666667,567.2893385321291,567.2893385321291,364.7819046525343,100000.0
0.13333333333333333,574.7715059601582,574.7715059601582,364.7819046525343,100000.0
0.15,581.8123507577013,581.8123507577013,364.7819046525343,100000.0
0.16666666666666666,588.4378587534319,588.4378587534319,364.7819046525343,100000.0
0.18333333333333332,594.6725508530895,594.6725508530895,364.7819046525343,100000.0
0.2,600.5395135270182,600.5395135270182,364.7819046525343,100000.0
0.21666666666666667,606.0604036903272,606.0604036903272,364.7819046525343,100000.0
0.23333333333333334,611.2556164922363,611.2556164922363,364.7819046525343,100000.0
0.25,616.1443924459018,616.1443924459018,364.7819046525343,100000.0
0.26666666666666666,620.7448272596433,620.7448272596433,364.7819046525343,100000.0
0.2833333333333333,625.073885619548,625.073885619548,364.7819046525343,100000.0
0.3,629.147573241704,629.147573241704,364.7819046525343,100000.0
0.31666666666666665,632.9809828320635,632.9809828320635,364.7819046525343,100000.0
0.3333333333333333,636.5882987368673,636.5882987368673,364.7819046525343,100000.0
0.35,639.9828168461265,639.9828168461265,364.7819046525343,100000.0
0.36666666666666664,643.1770906526684,643.1770906526684,364.7819046525343,100000.0
0.3833333333333333,646.1829578410488,646.1829578410488,364.7819046525343,100000.0
0.4,649.0115446799707,649.0115446799707,364.7819046525343,100000.0
0.4166666666666667,651.6732714258136,651.6732714258136,364.7819046525343,100000.0
0.43333333333333335,654.17797676191,654.17797676191,364.7819046525343,100000.0
0.45,656.5349443067751,656.5349443067751,364.7819046525343,100000.0
0.4666666666666667,658.7529077527118,658.7529077527118,364.7819046525343,100000.0
0.48333333333333334,660.840039339828,660.840039339828,364.7819046525343,100000.0
0.5,662.804040910342,662.804040910342,364.7819046525343,100000.0
0.5166666666666666,664.6521896576756,664.6521896576756,364.7819046525343,100000.0
0.5333333333333333,666.3913356231346,666.3913356231346,364.7819046525343,100000.0
0.55,668.0278989959525,668.0278989959525,364.7819046525343,100000.0
0.5666666666666667,669.5679285186671,669.5679285186671,364.7819046525343,100000.0
0.5833333333333334,668.8759727904353,668.8759727904353,424.18525119986316,100000.0
0.6,667.9797633128086,667.9797633128086,424.18525119986316,100000.0
