t_hours,C_true_ppm,C_analytic_ppm,C_meas_ppm
0.0,500.0,500.0,501.8859533164009
0.016666666666666666,522.6529101375102,522.6528928253208,520.6713371881407
0.03333333333333333,542.8112929257802,542.8112892107192,552.4176326824295
0.05,560.7498962616918,560.7498786864361,562.3233980189874
0.06666666666666667,576.7130957860047,576.7131024581142,568.678055188588
0.08333333333333333,590.9184997279806,590.9184842987332,596.3424255516229
0.1,603.5595848282986,603.5595946486244,623.1195855052507
0.11666666666666667,614.8086993684747,614.8086883140405,629.0149138154133
0.13333333333333333,624.8190413527306,624.8190517070312,614.2630128156256
0.15,633.7270999699153,633.7270916114195,614.7457779042246
0.16666666666666666,641.6541817017187,641.6541939375685,632.3050647636584
0.18333333333333332,648.7083857884804,648.7083777943653,649.3282754786891
0.2,654.9857521952694,654.9857674177267,620.1102905756868
0.21666666666666667,660.5719107010646,660.5719020129454,657.2900357420764
0.23333333333333334,665.5428856997886,665.5429013595161,646.8542214909926
0.25,669.9665099485862,669.9665030616228,658.9824996280345
0.26666666666666666,673.9029747519731,673.902985578439,665.7390900091135
0.2833333333333333,677.4059872139287,677.4059896119669,672.6614848683914
0.3,680.5232486216187,680.5232490451009,686.6977066672307
0.31666666666666665,683.297224525996,683.2972413900873,698.9349250676361
0.3333333333333333,685.7657731499874,685.765766610751,683.8377532058269
0.35,687.9624481441833,687.9624622058438,708.4594002024286
0.36666666666666664,689.9172571361531,689.9172615723267,679.9393370338539
0.3833333333333333,691.6568036786385,691.6568018944986,696.9294547300339
0.4,693.2047681394628,693.204787117098,706.7568208642399
0.4166666666666667,694.582312981813,694.5823109484481,695.9924974482261
0.43333333333333335,695.8081412420063,695.8081442950682,684.6556525016991
0.45,696.8989716734965,696.8989910444947,683.0730910296202
0.4666666666666667,697.869718929269,697.8697156817508,691.0038315442589
0.48333333333333334,698.7335420666839,698.7335458410939,702.0364689187346
0.5,699.5022328694909,699.5022525531231,684.3579601164098
0.5166666666666666,700.1863120576629,700.186310643394,697.0486784345873
0.5333333333333333,700.795041077893,700.795041468223,698.4066659291758
0.55,701.3367209744631,701.3367399326768,709.4494047447503
0.5666666666666667,701.8187823957074,701.8187875215664,705.0386692333026
0.5833333333333334,702.2477573782592,702.247752883668,707.578348013858
0.6,702.6294688233396,702.6294813397875,692.8220396820645
0.6166666666666667,702.9691577821369,702.9691745343556,701.0249532767454
0.6333333333333333,703.2714644292882,703.2714613159305,715.0310964802081
0.65,703.5404607954072,703.5404608124646,725.9419279737186
0.6666666666666666,703.7798212436621,703.7798385608353,684.8938382621003
0.6833333333333333,703.9928443061672,703.9928564554906,726.7017009272531
0.7,704.1824217094834,704.1824171968385,724.3705530662179
0.7166666666666667,704.3511028327736,704.351103845059,716.07077384328
0.7333333333333333,704.501197839194,704.5012150183195,708.4680322941335
0.75,704.6347824922829,704.6347962150256,699.9259402742364
0.7666666666666666,704.753670793122,704.7536676869212,726.6239810461764
0.7833333333333333,704.8594517256466,704.8594492428515,734.2633264723961
0.8,704.9535699649362,704.9535823211808,731.9780930129281
0.8166666666666667,705.0373305458735,705.0373496316329,724.763887016889
0.8333333333333334,705.1118886307275,705.1118926342089,710.4725947906119
0.85,705.1782326458112,705.178227093356,687.0534531615787
0.8666666666666667,705.2372554354519,705.2372569193394,705.1704434386506
0.8833333333333333,705.2897709228608,705.2897864854266,715.1368949490059
0.9,705.3365141239502,705.3365315887255,686.0110921677069
0.9166666666666666,705.3781262979903,705.3781292040342,711.3049572007204
0.9333333333333333,705.4151518091305,705.4151461636139,711.863107231464
0.95,705.4480873054828,705.4480868811614,715.8887281649259
0.9666666666666667,705.4773877524939,705.4774002252301,687.715618251136
0.9833333333333333,705.5034664329452,705.5034856357636,695.5779278523596
1.0,705.5266894270853,705.526698567086,698.980160719937
1.0166666666666666,705.5473582698977,705.5473553315211,688.0003296533048
1.0333333333333332,705.5657428238217,705.5657374096394,731.6562609807737
1.05,705.5820927793534,705.5820952858697,698.1434318527212
1.0666666666666667,705.5966376557132,705.5966518617392,710.5311820976162
1.0833333333333333,705.6095868005158,705.6096054932535,701.7309986184069
1.1,705.6211232235476,705.6211326938062,729.3732164055793
1.1166666666666667,705.631392226418,705.6313905394485,725.4368070326457
1.1333333333333333,705.6405248876429,705.6405188092953,715.1408142300166
1.15,705.6486436361579,705.6486418902325,672.5959954264581
1.1666666666666667,705.6558622513184,705.6558704718828,706.4362968652166
1.1833333333333333,705.6622858628991,705.6623030549235,715.9175787245472
1.2,705.6680106132263,705.6680272933119,720.7274342508589
1.2166666666666666,705.6731139597706,705.6731211887064,696.4045082891566
1.2333333333333334,705.6776562806257,705.6776541533613,733.0078267305505
1.25,705.68169417603,705.6816879559763,685.8752296258306
1.2666666666666666,705.6852811718521,705.6852775633911,695.7623608446238
1.2833333333333332,705.6884677195907,705.6884718895946,719.714217541301
1.3,705.6913011963744,705.6913144622536,706.4271204037541
