t_hours,C_true_ppm,C_analytic_ppm,C_meas_ppm
0.0,500.0,500.0,501.8859533164009
0.016666666666666666,502.90218567229175,502.9021856735772,500.9206127229222
0.03333333333333333,505.6172199902083,505.61720064306735,515.2235597468575
0.05,508.1571446492775,508.15711611149084,509.7306464065731
0.06666666666666667,510.5332356656498,510.5332247735908,502.49819506823314
0.08333333333333333,512.7560851116726,512.7560910241795,518.180010935315
0.1,514.8356032515121,514.8355979283963,534.3956039284642
0.11666666666666667,516.7810073101557,516.7809911627124,530.9872217570943
0.13333333333333333,518.6009257309344,518.6009201220486,508.04489719382946
0.15,520.303467928106,520.3034763757688,501.3221458624152
0.16666666666666666,521.8962281841071,521.8962296435334,512.5471112460468
0.18333333333333332,523.3862745258514,523.3862614509591,524.00616421606
0.2,524.7802046199877,524.780196614725,489.9047430004052
0.21666666666666667,526.084225414492,526.0842326971093,522.8023504555039
0.23333333333333334,527.3041568242917,527.3041675609131,508.6154926154957
0.25,528.4454308144641,528.445425147285,517.4614204939123
0.26666666666666666,529.513090353042,529.5130795910565,521.3492056101824
0.2833333333333333,530.5118770535079,530.5118777808046,525.7673747079706
0.3,531.4462472507006,531.4462604639509,537.6207052963126
0.31666666666666665,532.3203740006487,532.3203819907269,547.9580745422888
0.3333333333333333,533.1381358244782,533.1381287847923,531.2101158803177
0.35,533.9031442967257,533.9031366226277,554.400096354971
0.36666666666666664,534.6188021156444,534.6188067985266,524.6408820133452
0.3833333333333333,535.2883058791804,535.288321247059,540.5609569305757
0.4,535.914647883459,535.9146566902405,549.4667006082361
0.4166666666666667,536.5006033094056,536.5005978723098,537.9107877758188
0.43333333333333335,537.0487568856032,537.0487499409531,525.8962681452961
0.45,537.5615461356285,537.5615500300286,523.7356654917522
0.4666666666666667,538.0412627214542,538.0412780952836,531.1753753364442
0.48333333333333334,538.4900534265811,538.4900670512452,541.7929802786318
0.5,538.9099129874414,538.9099122543524,523.7656402343604
0.5166666666666666,539.302687603081,539.3026803744913,536.1650539800054
0.5333333333333333,539.6701186469039,539.6701176943789,537.2817434981868
0.55,540.0138466422509,540.013857873695,548.126530412538
0.5666666666666667,540.3354112623994,540.3354292124812,543.5552980999945
0.5833333333333334,540.6362522279633,540.6362614461018,545.9668428635621
0.6,540.9176954119987,540.9176921019764,531.1102662707236
0.6166666666666667,541.1809785705996,541.1809724463492,539.236774065208
0.6333333333333333,541.4272714793829,541.4272730475315,553.1869035303027
0.65,541.6576760171639,541.6576889803549,564.0591431954754
0.6666666666666666,541.8732261659567,541.8732446949739,522.9872431843949
0.6833333333333333,542.0748884197978,542.0748985716634,564.7837450408838
0.7,542.2635490549204,542.2635471818652,562.4516804116549
0.7166666666666667,542.4400353190514,542.4400292744255,554.1597063295578
0.7333333333333333,542.605130105424,542.6051295047486,546.5719645603635
0.75,542.7595719781752,542.7595819234461,538.0507297601288
0.7666666666666666,542.9040551723455,542.9040732399927,564.7743654253999
0.7833333333333333,543.0392300581639,543.0392458758985,572.4431048049133
0.8,543.1656965660293,543.1657008209735,570.1902196140212
0.8166666666666667,543.2840047541166,543.284000305383,563.0105612251322
0.8333333333333334,543.3946752764973,543.3946702993736,548.7553814363816
0.85,543.4982008639971,543.4982028517853,525.3734213797645
0.8666666666666667,543.5950463241958,543.5950582777446,543.5282343273946
0.8833333333333333,543.6856485414278,543.6856672052677,553.5327725675728
0.9,543.7704167718434,543.7704324898718,524.4449948156001
0.9166666666666666,543.8497259365816,543.8497310057072,549.7765568393118
0.9333333333333333,543.9239188515403,543.9239153211738,550.3718742738738
0.95,543.9933207466086,543.9933152664726,554.4339616060516
0.9666666666666667,544.0582399935878,544.0582394000604,526.2964704922299
0.9833333333333333,544.1189681061912,544.1189763805289,534.1934295256057
1.0,544.1757797400442,544.175796250007,537.6292510328958
1.0166666666666666,544.2289327043342,544.2289516347922,526.6819040877413
1.0333333333333332,544.2786669247404,544.278678868551,570.3691850816924
1.05,544.3251969739932,544.3251990430786,536.886536047361
1.0666666666666667,544.3687234853604,544.3687189912939,549.3032679272635
1.0833333333333333,544.4094374227153,544.4094322068377,540.5308492406065
1.1,544.4475200805374,544.4475197043619,568.1996132625692
1.1166666666666667,544.4831430839117,544.4831508243383,564.2885578901394
1.1333333333333333,544.5164683885291,544.5164839859606,554.0167577309029
1.15,544.5476482806861,544.5476673914915,511.4950000709863
1.1666666666666667,544.5768249885275,544.5768396851827,545.3572596024258
1.1833333333333333,544.6041247350466,544.6041305697003,554.8594175966947
1.2,544.6296632979174,544.6296613827941,559.68908693555
1.2166666666666666,544.6535512162892,544.6535456367769,535.3849455456752
1.2333333333333334,544.6758938239728,544.6758895232101,572.0060642738977
1.25,544.6967912494415,544.6967923850411,524.8903266992421
1.2666666666666666,544.7163384158303,544.7163471582912,534.7934180886019
1.2833333333333332,544.7346250409358,544.7346407852574,558.7603748626461
1.3,544.7517356372173,544.7517546010657,545.487554844597
1.3166666666666667,544.7677491263202,544.7677646952951,574.803637880999
1.3333333333333333,544.7827343242636,544.7827422502776,547.6105222119506
1.35,544.7967535344103,544.7967538575824,535.2988421815269
1.3666666666666667,544.8098664352057,544.8098618140876,539.1464138567136
1.3833333333333333,544.8221301218101,544.8221243989577,528.4549383575222
1.4,544.8335991060983,544.8335961327583,525.6683966102992
1.4166666666666667,544.8443253166595,544.8443280198591,554.300497678183
1.4333333333333333,544.8543580987973,544.8543677752044,553.5718452849894
1.45,544.86374421453,544.8637600364581,564.2821265061468
1.4666666666666666,544.8725278425903,544.8725465624661,533.5534409736914
1.4833333333333334,544.8807502286398,544.8807664189208,570.217362015295
1.5,544.8884463223408,544.88845615205,540.5776307052108
1.5166666666666666,544.8956471585037,544.8956499511055,568.5117713411726
1.5333333333333332,544.9023825857828,544.9023798003708,538.4105948780439
1.55,544.9086813046547,544.9086756213667,533.8764319195205
1.5666666666666667,544.9145708674192,544.9145654058849,548.6613514407992
