path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,2.2327113,0.13124369,2.4958093,3028.0283,0.023145713
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,0.0012832502,2.4958093,0.14332949,0.023145713,1083.2308
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,2.358459,0.14332949,3.3938136,1083.2308,0.023264807
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,0.5094225,3.3938136,0.19036041,0.023264807,286.55484
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,2.4791548,0.19036041,3.714147,286.55484,0.016779628
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,0.5094277,3.714147,10.627478,0.016779628,0.1513397
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,6.978719,10.627478,0.24969052,0.1513397,2353.653
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,2.2327251,0.24969052,0.038520228,2353.653,3741.934
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,7.9998617,0.038520228,17.470686,3741.934,8124.1074
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.05,6.789839,17.470686,0.0136518665,8124.1074,9291.348
