t_hours,C_true_ppm,C_analytic_ppm,C_meas_ppm
0.0,500.0,500.0,501.8859533164009
0.016666666666666666,512.3552138587069,512.3552124598191,510.3736409093373
0.03333333333333333,524.1078782022779,524.1078540975569,533.7142179589272
0.05,535.2873360858212,535.2873126389853,536.8608378431168
0.06666666666666667,545.9215453977095,545.9215425535779,537.8865048002928
0.08333333333333333,556.037132338274,556.037134955244,561.4610581619163
0.1,565.6594000460017,565.6593840939647,585.2194007229538
0.11666666666666667,574.812364617339,574.8123506045926,589.0185790642776
0.13333333333333333,583.5189191622928,583.5189216709714,572.9628906251879
0.15,591.8008637562033,591.8008682558174,572.8195416905126
0.16666666666666666,599.6789133095077,599.6788995394661,590.3297963714474
0.18333333333333332,607.1727267635544,607.1727147036099,607.792616453763
0.2,614.3010481454868,614.3010521895133,579.4255865259042
0.21666666666666667,621.0817282085362,621.0817365538759,617.799853249548
0.23333333333333334,627.5317326964652,627.5317230395095,608.8430684876691
0.25,633.6671519076001,633.6671399722762,622.6831415870483
0.26666666666666666,639.5033262946413,639.5033290903039,631.3394415517816
0.2833333333333333,645.0548720168944,645.0548839063225,640.3103696713571
0.3,650.3356889053285,650.3356861990482,656.5101469509406
0.31666666666666665,655.3589527424263,655.3589407248596,670.9966532840664
0.3333333333333333,660.1372098623416,660.1372082365679,658.2091899181811
0.35,664.6824249796272,664.6824368918406,685.1793770378724
0.36666666666666664,669.0059843658983,669.0059921298198,659.028064263599
0.3833333333333333,673.1186935358082,673.1186850906398,678.3913445872035
0.4,677.0308072038498,677.0307996489088,690.5828599286269
0.4166666666666667,680.7521116872834,680.7521181287518,682.1622961536966
0.43333333333333335,684.2919306953225,684.2919457647167,673.1394419550154
0.45,687.6591311073247,687.6591339697075,673.8332504634484
0.4666666666666667,690.8621114780111,690.8621024681263,683.996224093001
0.48333333333333334,693.9088637808153,693.9088603495712,697.211790632866
0.5,696.8070156395164,696.8070260957311,681.6627428864354
0.5166666666666666,699.5638305542777,699.5638466305584,696.4261969312021
0.5333333333333333,702.1862135690477,702.1862154413539,699.7978384203305
0.55,704.6806979603402,704.6806898160755,712.7933817306274
0.5666666666666667,707.0535093346634,707.0535072399738,710.2733961722586
0.5833333333333334,709.3105897599628,709.3106009925539,714.6411803955616
0.6,711.4575977705346,711.4576149838647,701.6501686292595
0.6166666666666667,713.4999132866637,713.4999178672143,711.5557087812722
0.6333333333333333,715.4426232768766,715.442616463599,727.2022553277965
0.65,717.2905720981809,717.2905685314165,739.6920392764923
0.6666666666666666,719.0483860554057,719.0483949133913,700.1624030738438
0.6833333333333333,720.7204734012024,720.7204910910896,743.4293300222884
0.7,722.3110272387884,722.3110381759112,742.4991585955229
0.7166666666666667,723.8240165817979,723.8240133640473,735.5436875923043
0.7333333333333333,725.2632059850705,725.263199881542,729.23004044001
0.75,726.6321934381879,726.6321964443276,721.9233512201414
0.7666666666666666,727.9344114820661,727.9344262568897,749.8047217351206
0.7833333333333333,729.1731273779508,729.1731455720607,758.5770021247002
0.8,730.3514460689333,730.3514518333487,757.3759691169253
0.8166666666666667,731.4722965511075,731.4722914201594,751.1988530221231
0.8333333333333334,732.538471149365,732.5384670152789,737.8991773092494
0.85,733.552638504959,733.5526446130411,715.4278590207264
0.8666666666666667,734.5173435755031,734.517360185702,734.4505315787019
0.8833333333333333,735.4350081028416,735.4350260246911,745.2821321289866
0.9,736.3079314129615,736.3079367725967,716.9825094567182
0.9166666666666666,737.1382799034157,737.1382751609674,743.0651108061458
0.9333333333333333,737.928121592264,737.9281174682781,744.3760770145975
0.95,738.6794335485545,738.6794387117075,749.1200744079975
0.9666666666666667,739.3941018923234,739.3941175857101,721.6323323909655
0.9833333333333333,740.0739218216072,740.0739411597303,730.1483832410216
1.0,740.7205999168647,740.7206093468077,734.1740712097163
1.0166666666666666,741.3357413619573,741.3357391542443,723.7887127453644
1.0333333333333332,741.9208741256623,741.9208687269653,768.0113922826143
1.05,742.4774605189615,742.4774611936831,735.0387995923293
1.0666666666666667,743.0068971950413,743.0069083254805,747.9414416369444
1.0833333333333333,743.5105151492933,743.5105340159637,739.6319269671844
1.1,743.9895806154236,743.9895975916858,767.7416737974554
1.1166666666666667,744.4452917919152,744.4452969611192,764.2507065981429
1.1333333333333333,744.878775523286,744.8787716100506,754.3790648656598
1.15,745.291110053059,745.2911054508894,712.2384618433592
1.1666666666666667,745.6833271960205,745.6833295330126,746.4637618099188
1.1833333333333333,746.0564123382198,746.0564246209259,756.3117051998679
1.2,746.4113044369691,746.4113236466858,761.4707280746017
1.2166666666666666,746.7488967874734,746.7489140427152,737.4802911168595
1.2333333333333334,747.0700336818918,747.0700399608472,774.4002041318166
1.25,747.3755073293024,747.3755043831443,727.569042779103
1.2666666666666666,747.6660762221461,747.6660711297714,737.7431558949178
1.2833333333333332,747.9424667819866,747.9424667689444,761.9682166036969
1.3,748.2053733595103,748.2053824337295,748.94119256689
