path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,0.314281,6.41151,64.51485,79350.766,0.10425499
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,1.5572028,64.51485,219.12173,0.10425499,1685.346
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,0.00409928,219.12173,77.88306,1685.346,0.19362198
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,4.497038,77.88306,242.36067,0.19362198,0.18003729
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,1.557215,242.36067,171.92528,0.18003729,0.21820636
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,3.0293598,171.92528,212.91312,0.21820636,141121.84
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,5.5593843,212.91312,150.82216,141121.84,0.11695709
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,3.4366791,150.82216,274.59357,0.11695709,77202.46
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,7.9892683,274.59357,266.71106,77202.46,0.13522227
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,6.3744087,266.71106,22.506403,0.13522227,8200.234
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.3,7.9165316,22.506403,4.170656,8200.234,1.9088918
