path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,1.3995638,4.2840543,278.73883,2.8292243,79986.695
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,0.0046370616,278.73883,20.814419,79986.695,0.23301664
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,1.5658209,20.814419,91.30895,0.23301664,0.09486858
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,3.5815294,91.30895,393.16837,0.09486858,246220.17
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,1.3952079,393.16837,38.44629,246220.17,0.13189791
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,4.345809,38.44629,108.77038,0.13189791,0.2720752
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,3.5822353,108.77038,68.34021,0.2720752,807.79956
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,7.6281013,68.34021,47.88015,807.79956,0.039504718
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,6.506535,47.88015,13.693124,0.039504718,51394.78
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,6.3339133,13.693124,57.45237,51394.78,126382.875
./data/datasets/varying_pinn_datasets/varying_S.csv,100,0.3,7.6566014,57.45237,3.25316,126382.875,50312.64
