t_hours,C_true_ppm,C_analytic_ppm,C_meas_ppm
0.0,500.0,500.0,501.8859533164009
0.016666666666666666,543.210331632286,543.2103200288161,541.2287586829166
0.03333333333333333,583.633897403707,583.6338762412252,593.2402371603563
0.05,621.4503918086277,621.4503954377521,623.0238935659233
0.06666666666666667,656.8280327963085,656.8280132956854,648.7929921988919
0.08333333333333333,689.9240213106924,689.9240219155612,695.3479471343347
0.1,720.8855770217318,720.8855691561216,740.4455776986839
0.11666666666666667,749.8503235717559,749.8503128670524,764.0565380186945
0.13333333333333333,776.9470244394848,776.9470329282788,766.3909959023799
0.15,802.2962191094907,802.2962038170023,783.3148970438
0.16666666666666666,826.0105276450817,826.0105302481633,816.6614107070213
0.18333333333333332,848.1954467310475,848.1954482698344,848.8153364212561
0.2,868.9496057549959,868.9495940414615,834.0741441354133
0.21666666666666667,888.3652318597176,888.3652423791832,885.0833569007294
0.23333333333333334,906.5287226346676,906.5287170180391,887.8400584258716
0.25,923.52077977572,923.5207744151337,912.5367694551683
0.26666666666666666,939.4169490732368,939.4169628001737,931.2530643303771
0.2833333333333333,954.2879662309023,954.2879580697571,949.543463885365
0.3,968.1998787512689,968.1998780188246,974.3743367968809
0.31666666666666665,981.2145612037579,981.2145763063779,996.852261745398
0.3333333333333333,993.3899254857935,993.389917462463,991.461905541633
0.35,1004.7800331128587,1004.7800341591237,1025.2769851711041
0.36666666666666664,1015.435551628351,1015.4355678891749,1005.4576315260518
0.3833333333333333,1025.403900440843,1025.4038941228778,1030.6765514922383
0.4,1034.7293329660117,1034.7293329435809,1048.281385690789
0.4166666666666667,1043.453328979305,1043.4533460988337,1044.8635134457181
0.43333333333333335,1051.6147236944114,1051.6147213430802,1040.4622349541044
0.45,1059.2497482509175,1059.249744891537,1045.4238676070413
0.4666666666666667,1066.3923466781475,1066.3923627519994,1059.5264592931373
0.48333333333333334,1073.0743261259513,1073.0743316518733,1076.377252978002
0.5,1079.3253670112815,1079.3253602314694,1064.1810942582006
0.5166666666666666,1085.173230384759,1085.173241131314,1082.0355967616833
0.5333333333333333,1090.6439583318054,1090.6439745607515,1088.2555831830882
0.55,1095.7618891756056,1095.7618838972362,1103.8745729458926
0.5666666666666667,1100.5497227422538,1100.5497238302764,1103.769609579849
0.5833333333333334,1105.0287632732236,1105.0287815308486,1110.3593539088224
0.6,1109.218964811722,1109.2189712960935,1099.4115356704467
0.6166666666666667,1113.1389292765846,1113.1389230900884,1111.194724771193
