t_hours,C_true_ppm,C_meas_ppm,Q_true,S_true
0.0,500.0,501.8859533164009,200.0,401571.80730060925
0.016666666666666666,563.2027414790869,561.2211685297174,200.0,401571.80730060925
0.03333333333333333,624.3334672444814,633.9398070011307,200.0,401571.80730060925
0.05,683.4600629545589,685.0335647118545,200.0,401571.80730060925
0.06666666666666667,740.6482456220676,732.6132050246509,200.0,401571.80730060925
0.08333333333333333,795.9615959333076,801.38552175695,200.0,401571.80730060925
0.1,849.4615756314786,869.0215763084307,200.0,401571.80730060925
0.11666666666666667,901.2075935291755,915.4138079761141,200.0,401571.80730060925
0.13333333333333333,951.2571655149998,940.7011369778949,200.0,401571.80730060925
0.15,999.6659360119422,980.6846139462515,200.0,401571.80730060925
0.16666666666666666,1046.4876928288463,1037.1385758907861,200.0,401571.80730060925
0.18333333333333332,1091.7744265219885,1092.3943162121973,200.0,401571.80730060925
0.2,1135.5764743950413,1100.7010127754588,200.0,401571.80730060925
0.21666666666666667,1177.9425369559378,1174.6606619969496,200.0,401571.80730060925
0.23333333333333334,1218.9196925202687,1200.2310283114728,200.0,401571.80730060925
0.25,1258.5534359083206,1247.5694255877688,200.0,401571.80730060925
0.26666666666666666,1296.887817276811,1288.7239325339513,200.0,401571.80730060925
0.2833333333333333,1333.965459706059,1329.2209573605217,200.0,401571.80730060925
0.3,1369.827575727749,1376.002033773361,200.0,401571.80730060925
0.31666666666666665,1404.5139762413785,1420.1516767830187,200.0,401571.80730060925
0.3333333333333333,1438.0632031658824,1436.135183221722,200.0,401571.80730060925
0.35,1470.5125602658143,1491.0095123240596,200.0,401571.80730060925
0.36666666666666664,1501.8981246822157,1491.9202045799166,200.0,401571.80730060925
0.3833333333333333,1532.2547459029483,1537.5273969543437,200.0,401571.80730060925
0.4,1561.6161372733632,1575.1681899981404,200.0,401571.80730060925
0.4166666666666667,1590.0149428731827,1591.4251273395957,200.0,401571.80730060925
0.43333333333333335,1617.4827368139593,1606.3302480736522,200.0,401571.80730060925
0.45,1644.0500319934606,1630.2241513495844,200.0,401571.80730060925
0.4666666666666667,1669.7463476385162,1662.880460253506,200.0,401571.80730060925
0.48333333333333334,1694.6002378524051,1697.9031647044558,200.0,401571.80730060925
0.5,1718.635801641706,1703.491528888625,200.0,72757.56158979746
0.5166666666666666,1687.988250773415,1684.8506171503393,200.0,72757.56158979746
0.5333333333333333,1658.3450310220283,1655.956655873311,200.0,72757.56158979746
0.55,1629.6736135315934,1637.7862973018805,200.0,72757.56158979746
0.5666666666666667,1601.942174641919,1605.1620614795143,200.0,72757.56158979746
0.5833333333333334,1575.1198998511447,1580.4504904867435,200.0,72757.56158979746
0.6,1549.1769614696816,1539.3695323284064,200.0,72757.56158979746
0.6166666666666667,1524.0845120865338,1522.1403075811422,200.0,72757.56158979746
0.6333333333333333,1499.8146836055462,1511.574315656466,200.0,72757.56158979746
0.65,1476.3405344349285,1498.7420016132398,200.0,72757.56158979746
0.6666666666666666,1453.6359705788125,1434.7499875972508,200.0,72757.56158979746
0.6833333333333333,1431.6757428550327,1454.3845994761186,200.0,72757.56158979746
0.7,1410.4354346775249,1430.6235660342595,200.0,72757.56158979746
0.7166666666666667,1389.8914713964466,1401.611142406953,200.0,72757.56158979746
0.7333333333333333,1370.0210382199398,1373.9878726748793,200.0,72757.56158979746
0.75,1350.802041281611,1346.0931990635647,200.0,72757.56158979746
0.7666666666666666,1332.2131067802889,1354.0834170333433,200.0,72757.56158979746
0.7833333333333333,1314.2335700851108,1343.6374448318604,200.0,72757.56158979746
0.8,1296.8434822205247,1323.8680052685165,200.0,72757.56158979746
0.8166666666666667,1280.0235263316827,1299.7500828026982,200.0,72757.56158979746
0.8333333333333334,1263.7549979035116,1269.115704063396,200.0,72757.56158979746
0.85,1248.0198035200303,1229.8950240357979,200.0,72757.56158979746
0.8666666666666667,1232.800451970355,1232.7336399735536,200.0,72757.56158979746
0.8833333333333333,1218.0800596532372,1227.9271836793823,200.0,72757.56158979746
0.9,1203.8422752808751,1184.5168533246317,200.0,72757.56158979746
0.9166666666666666,1190.071265119172,1195.9980960219023,200.0,72757.56158979746
0.9333333333333333,1176.7517132171847,1183.1996686395182,200.0,72757.56158979746
0.95,1163.8688240340532,1174.3094648934962,200.0,72757.56158979746
0.9666666666666667,1151.4082861950865,1133.6465166937287,200.0,72757.56158979746
0.9833333333333333,1139.3562533770705,1129.430714796485,200.0,72757.56158979746
1.0,1127.6988914655697,1121.1523627584213,200.0,584512.88523503
1.0166666666666666,1200.3084476937495,1182.7614190771565,200.0,584512.88523503
1.0333333333333332,1270.5399532116303,1296.6304713685822,200.0,584512.88523503
1.05,1338.468990099275,1331.0303291726427,200.0,584512.88523503
1.0666666666666667,1404.171067507588,1409.105611949491,200.0,584512.88523503
1.0833333333333333,1467.719172476031,1463.8405842939221,200.0,584512.88523503
1.1,1529.1838961383196,1552.9359893203514,200.0,584512.88523503
1.1166666666666667,1588.6335687973915,1608.4389836036191,200.0,584512.88523503
1.1333333333333333,1646.1342778275225,1655.6345671698962,200.0,584512.88523503
1.15,1701.7498823541716,1668.6972341444718,200.0,584512.88523503
1.1666666666666667,1755.5421664016471,1756.3226010155454,200.0,584512.88523503
1.1833333333333333,1807.570933450861,1817.826226312509,200.0,584512.88523503
1.2,1857.8940224199641,1872.9534460575967,200.0,584512.88523503
1.2166666666666666,1906.5673169731851,1897.298711302571,200.0,584512.88523503
1.2333333333333334,1953.6448873915501,1980.975057841475,200.0,584512.88523503
1.25,1999.1790736721694,1979.3726091219698,200.0,584512.88523503
1.2666666666666666,2043.2204981459015,2033.2975778186733,200.0,584512.88523503
1.2833333333333332,2085.818071321424,2099.8438211431344,200.0,584512.88523503
1.3,2127.0191055154073,2127.754924722787,200.0,584512.88523503
1.3166666666666667,2166.869406473922,2196.905295228601,200.0,584512.88523503
1.3333333333333333,2205.4132816861106,2208.2410695737976,200.0,584512.88523503
1.35,2242.6935478624623,2233.195636509579,200.0,584512.88523503
1.3666666666666667,2278.7515977643643,2273.0881451858722,200.0,584512.88523503
1.3833333333333333,2313.627513892152,2297.260322127864,200.0,584512.88523503
1.4,2347.3600758876046,2328.1948733918057,200.0,584512.88523503
1.4166666666666667,2379.9867755267105,2389.442947888234,200.0,584512.88523503
1.4333333333333333,2411.5438275912315,2420.2613147774236,200.0,584512.88523503
1.45,2442.0662979015556,2461.484680193172,200.0,584512.88523503
1.4666666666666666,2471.5881266907627,2460.2690398218638,200.0,584512.88523503
1.4833333333333334,2500.142125883173,2525.4787376698278,200.0,584512.88523503
1.5,2527.7598634956926,2523.4490478785624,200.0,453215.14741178334
1.5166666666666666,2532.955191662294,2556.571315844963,200.0,453215.14741178334
1.5333333333333332,2537.975080760862,2531.483293053123,200.0,453215.14741178334
1.55,2542.830397047401,2531.798147662267,200.0,453215.14741178334
1.5666666666666667,2547.5265381612644,2551.2733187346444,200.0,453215.14741178334
1.5833333333333333,2552.0687351730903,2567.5405314461323,200.0,453215.14741178334
1.6,2556.462021481287,2558.877165132017,200.0,453215.14741178334
1.6166666666666667,2560.7112672136304,2551.92833485178,200.0,453215.14741178334
1.6333333333333333,2564.821194506684,2544.702898795534,200.0,453215.14741178334
1.65,2568.7963775058,2547.7735742820387,200.0,453215.14741178334
1.6666666666666667,2572.641242365119,2580.181485113242,200.0,453215.14741178334
1.6833333333333333,2576.3600688332904,2591.2057643325775,200.0,453215.14741178334
1.7,2579.956989980216,2577.4925710908365,200.0,453215.14741178334
1.7166666666666666,2583.4359863867685,2567.320513513342,200.0,453215.14741178334
1.7333333333333334,2586.800917275582,2599.8965495649077,200.0,453215.14741178334
1.75,2590.0555238396937,2570.849614668975,200.0,453215.14741178334
1.7666666666666666,2593.203429242544,2582.507407816655,200.0,453215.14741178334
1.7833333333333332,2596.2481386179766,2605.563406421078,200.0,453215.14741178334
1.8,2599.193041766642,2565.4409241630233,200.0,453215.14741178334
1.8166666666666667,2602.0414088896564,2607.836952853151,200.0,453215.14741178334
1.8333333333333333,2604.7963908084857,2596.0717782623433,200.0,453215.14741178334
1.8499999999999999,2607.4610439032645,2609.1002393654317,200.0,453215.14741178334
1.8666666666666667,2610.038331241591,2608.9028083482785,200.0,453215.14741178334
1.8833333333333333,2612.5311225785294,2615.5628385041887,200.0,453215.14741178334
1.9,2614.9421943566085,2625.3547734072135,200.0,453215.14741178334
1.9166666666666667,2617.274228414807,2605.898682151331,200.0,453215.14741178334
1.9333333333333333,2619.5298101541975,2640.844540488876,200.0,453215.14741178334
1.95,2621.711445137473,2632.6028519716897,200.0,453215.14741178334
1.9666666666666666,2623.821557622405,2636.477547556954,200.0,453215.14741178334
1.9833333333333334,2625.8624923767184,2643.335452093384,200.0,453215.14741178334
2.0,2627.8379602997693,2639.6517836253574,200.0,537918.7858572004
2.0166666666666666,2643.6313424074515,2656.2925226161306,200.0,537918.7858572004
2.033333333333333,2658.907412790693,2660.041316951836,200.0,537918.7858572004
2.05,2673.682682233317,2652.2810744684707,200.0,537918.7858572004
2.0666666666666664,2687.97357255756,2685.947896057005,200.0,537918.7858572004
2.0833333333333335,2701.795935621742,2690.2532160190913,200.0,537918.7858572004
2.1,2715.165130716117,2693.8240041883855,200.0,537918.7858572004
2.1166666666666667,2728.0960290851244,2731.9728209488194,200.0,537918.7858572004
2.1333333333333333,2740.6030147377232,2732.0747729255086,200.0,537918.7858572004
2.15,2752.699992582969,2737.252926012797,200.0,537918.7858572004
2.1666666666666665,2764.4003776566683,2748.755361455595,200.0,537918.7858572004
2.183333333333333,2775.7171618675998,2779.7434180632335,200.0,537918.7858572004
2.2,2786.6629297694312,2792.0430090069863,200.0,537918.7858572004
2.216666666666667,2797.2498585607163,2817.086720607219,200.0,537918.7858572004
2.2333333333333334,2807.489724506781,2807.2810044789194,200.0,537918.7858572004
2.25,2817.3938942636273,2833.0214906518195,200.0,537918.7858572004
2.2666666666666666,2826.97335270511,2848.007325106698,200.0,537918.7858572004
2.283333333333333,2836.2387458027106,2853.491230344956,200.0,537918.7858572004
2.3,2845.2003813085134,2809.7208227143587,200.0,537918.7858572004
2.3166666666666664,2853.8682291465498,2872.298484934601,200.0,537918.7858572004
2.3333333333333335,2862.2519296931982,2867.346229816928,200.0,537918.7858572004
2.35,2870.3607772243363,2876.7173475171367,200.0,537918.7858572004
2.3666666666666667,2878.203770528459,2883.7721817945026,200.0,537918.7858572004
2.3833333333333333,2885.7896295275764,2891.530986931638,200.0,537918.7858572004
2.4,2893.1267952772137,2897.9180085809994,200.0,537918.7858572004
2.4166666666666665,2900.223429379348,2894.839729751269,200.0,537918.7858572004
2.433333333333333,2907.087410805559,2878.562881329919,200.0,537918.7858572004
2.45,2913.7263641578834,2912.092643239272,200.0,537918.7858572004
2.466666666666667,2920.1476667356096,2908.0916890077997,200.0,537918.7858572004
2.4833333333333334,2926.358453975526,2942.5609051635943,200.0,537918.7858572004
2.5,2932.36345192895,2928.031954339019,200.0,267532.3986470118
2.5166666666666666,2893.8540406593315,2895.1061710009367,200.0,267532.3986470118
2.533333333333333,2856.605235200627,2843.8611458664745,200.0,267532.3986470118
2.55,2820.5775749469676,2812.9182379284957,200.0,267532.3986470118
2.5666666666666664,2785.731040656303,2785.558044731004,200.0,267532.3986470118
2.5833333333333335,2752.0269381012085,2729.746310337255,200.0,267532.3986470118
2.6,2719.427796600559,2723.938073314978,200.0,267532.3986470118
2.6166666666666667,2687.897365838872,2686.3062820371556,200.0,267532.3986470118
2.6333333333333333,2657.4006022466638,2639.6148051715854,200.0,267532.3986470118
2.65,2627.9036581650025,2591.930165184036,200.0,267532.3986470118
2.6666666666666665,2599.3737581364985,2607.0695401447033,200.0,267532.3986470118
2.683333333333333,2571.7791767915874,2567.3154162074375,200.0,267532.3986470118
2.7,2545.089230607946,2537.1391044096736,200.0,267532.3986470118
2.716666666666667,2519.274278607253,2515.731959159459,200.0,267532.3986470118
2.7333333333333334,2494.305662951172,2521.552802064389,200.0,267532.3986470118
2.75,2470.155627420602,2469.408612884707,200.0,267532.3986470118
2.7666666666666666,2446.7973151379897,2448.096604082818,200.0,267532.3986470118
2.783333333333333,2424.2047551828755,2401.8986621377444,200.0,267532.3986470118
2.8,2402.3528731499537,2427.0629591452953,200.0,267532.3986470118
2.8166666666666664,2381.217401373451,2394.9797211251157,200.0,267532.3986470118
2.8333333333333335,2360.7748391098607,2376.7788621149384,200.0,267532.3986470118
2.85,2341.0024516272833,2341.7175425954583,200.0,267532.3986470118
2.8666666666666667,2321.878258461088,2335.628080293457,200.0,267532.3986470118
2.8833333333333333,2303.381040997846,2308.945243524262,200.0,267532.3986470118
2.9,2285.4902529837163,2294.6880891516016,200.0,267532.3986470118
2.9166666666666665,2268.1859990984985,2265.9031047223743,200.0,267532.3986470118
2.933333333333333,2251.4490354002583,2229.340716179629,200.0,267532.3986470118
2.95,2235.260770627342,2250.69358584439,200.0,267532.3986470118
2.966666666666667,2219.603220299266,2190.5788257501204,200.0,267532.3986470118
2.9833333333333334,2204.45898553046,2200.8599354615894,200.0,267532.3986470118
3.0,2189.8133961879967,2186.745558862002,200.0,680367.6763445851
3.0166666666666666,2243.3172964821074,2227.67439436734,200.0,680367.6763445851
3.033333333333333,2295.06739629318,2304.264243338229,200.0,680367.6763445851
3.05,2345.1208975433765,2342.115952022233,200.0,680367.6763445851
3.0666666666666664,2393.5334346377813,2386.980409753822,200.0,680367.6763445851
3.0833333333333335,2440.3588364718216,2448.1564624364864,200.0,680367.6763445851
3.1,2485.649144326137,2478.500458717761,200.0,680367.6763445851
3.1166666666666667,2529.454638904888,2550.2893385274624,200.0,680367.6763445851
3.1333333333333333,2571.8240003611286,2577.0958265039385,200.0,680367.6763445851
3.15,2612.8043379363294,2605.6893431338126,200.0,680367.6763445851
3.1666666666666665,2652.4412080996835,2623.2772334599003,200.0,680367.6763445851
3.183333333333333,2690.778615232402,2671.162317278885,200.0,680367.6763445851
3.2,2727.859150169693,2744.1616119412183,200.0,680367.6763445851
3.216666666666667,2763.724041983597,2762.964981036927,200.0,680367.6763445851
3.2333333333333334,2798.413167372455,2794.166291387262,200.0,680367.6763445851
3.25,2831.9650530371055,2856.613827250746,200.0,680367.6763445851
3.2666666666666666,2864.416953077276,2845.1772144161678,200.0,680367.6763445851
3.283333333333333,2895.8049439136976,2887.020076916077,200.0,680367.6763445851
3.3,2926.1639283888767,2919.0751132374994,200.0,680367.6763445851
3.3166666666666664,2955.5276502907354,2964.322709513705,200.0,680367.6763445851
3.3333333333333335,2983.9286990427318,2973.975671068171,200.0,680367.6763445851
3.35,3011.3986310110704,3002.19736328186,200.0,680367.6763445851
3.3666666666666667,3037.9679930696875,3013.890752116411,200.0,680367.6763445851
3.3833333333333333,3063.66632980377,3074.606570864038,200.0,680367.6763445851
3.4,3088.5221841366492,3100.6142745143748,200.0,680367.6763445851
3.4166666666666665,3112.5631455305206,3105.417494319503,200.0,680367.6763445851
3.433333333333333,3135.815936986264,3138.266036169384,200.0,680367.6763445851
