path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,0.5640994,14.759112,12.820436,17431.666,0.014456152
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,2.4539378,12.820436,518.1072,0.014456152,80501.875
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,0.0013729611,518.1072,35.36082,80501.875,0.044266112
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,2.8878288,35.36082,4.1767983,0.044266112,19085.092
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,2.3661342,4.1767983,182.33911,19085.092,0.31370953
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,4.40548,182.33911,510.4686,0.31370953,36774.46
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,2.781945,510.4686,46.712444,36774.46,0.026258726
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,7.863937,46.712444,235.35396,0.026258726,26864.748
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,6.1130085,235.35396,6.292669,26864.748,0.94704247
./data/datasets/varying_pinn_datasets/varying_Q.csv,50,0.2,7.8672833,6.292669,1.7276633,0.94704247,26062.703
