path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,1.3468276,38.539745,10.395862,193396.31,0.07854522
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,0.0009003274,10.395862,375.976,0.07854522,0.16410656
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,3.6583397,375.976,555.8492,0.16410656,161598.53
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,1.0353596,555.8492,4.4303856,161598.53,0.59993184
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,1.5058281,4.4303856,82.493164,0.59993184,0.21435632
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,1.3454291,82.493164,1.5994924,0.21435632,0.13051581
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,4.255868,1.5994924,29.799473,0.13051581,0.1993311
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,4.4320893,29.799473,71.661804,0.1993311,0.1859987
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,6.1918006,71.661804,0.3901655,0.1859987,4.8660398
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,6.378189,0.3901655,1.6447146,4.8660398,61175.875
./data/datasets/varying_pinn_datasets/varying_S.csv,50,0.2,7.9997597,1.6447146,2.024836,61175.875,0.6397304
