path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,1.4385878,36.135895,349.43198,0.108499266,0.09645694
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,0.0039084544,349.43198,212.10257,0.09645694,0.10607355
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,2.5402014,212.10257,304.2175,0.10607355,0.10673731
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,4.324229,304.2175,527.18317,0.10673731,0.09463422
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,1.4385899,527.18317,299.25293,0.09463422,0.103143744
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,6.231148,299.25293,488.16934,0.103143744,0.10462646
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,4.324228,488.16934,361.19058,0.10462646,0.095287785
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,2.9159825,361.19058,258.12006,0.095287785,0.11724379
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,7.9753666,258.12006,388.9061,0.11724379,0.08863356
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,6.23116,388.9061,70.52529,0.08863356,0.127802
./data/datasets/varying_pinn_datasets/varying_S.csv,600,0.1,7.961252,70.52529,21.648964,0.127802,0.103613146
