path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,1.4585437,9.331867,160.05495,0.6769214,0.14615649
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,0.0015952361,160.05495,50.44957,0.14615649,0.4179949
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,2.4801056,50.44957,133.87479,0.4179949,0.21307339
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,3.4068415,133.87479,287.95087,0.21307339,0.18539575
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,1.4585438,287.95087,218.98825,0.18539575,0.21274126
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,2.963211,218.98825,62.110043,0.21274126,0.2509966
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,4.37956,62.110043,140.30412,0.2509966,1.3943955
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,7.9549584,140.30412,127.501526,1.3943955,0.10173259
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,3.4068408,127.501526,59.321995,0.10173259,0.19672501
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,6.3350277,59.321995,19.463444,0.19672501,84986.72
./data/datasets/varying_pinn_datasets/varying_S.csv,200,0.2,7.997784,19.463444,6.8788905,84986.72,0.26328683
