path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,5.1903896,0.07983457,4.9678154,1884.5975,0.11549273
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,0.00059942796,4.9678154,0.12791292,0.11549273,1021.0487
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,5.0026073,0.12791292,11.706285,1021.0487,0.31266865
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,0.6094776,11.706285,16.538311,0.31266865,0.65263367
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,0.8613788,16.538311,20.381308,0.65263367,9.933048
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,4.834568,20.381308,34.22944,9.933048,0.90529704
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,7.999631,34.22944,69.04144,0.90529704,3365.376
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,6.64079,69.04144,0.044051778,3365.376,113.89388
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,7.9999037,0.044051778,7.9989777,113.89388,5645.6167
./data/datasets/varying_pinn_datasets/varying_Q.csv,1,0.3,6.487876,7.9989777,0.007251554,5645.6167,10553.599
