path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,0.8251639,31.443157,192.78906,0.114184275,0.10269713
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,2.4573903,192.78906,673.8838,0.10269713,0.037158802
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,0.021195164,673.8838,532.87933,0.037158802,0.06477676
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,2.7666876,532.87933,618.68164,0.06477676,0.05686694
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,1.8264071,618.68164,412.96866,0.05686694,0.06154595
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,6.9137425,412.96866,733.84485,0.06154595,0.041950542
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,2.7666826,733.84485,320.44666,0.041950542,0.064969145
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,7.971417,320.44666,515.40436,0.064969145,0.06747743
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,6.9132133,515.40436,123.58673,0.06747743,0.08889139
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.05,7.962566,123.58673,13.705652,0.08889139,0.08504954
