path,Q_init,S_init,tau,Q_minus,Q_plus,S_minus,S_plus
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,0.31599227,32.835365,236.59732,350.78223,0.038244016
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,2.5132327,236.59732,741.286,0.038244016,43413.22
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,0.022697741,741.286,223.61513,43413.22,0.050279774
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,4.432875,223.61513,443.51953,0.050279774,0.10057619
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,3.9389775,443.51953,224.67506,0.10057619,0.09187919
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,2.399865,224.67506,477.50168,0.09187919,14248.275
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,6.954846,477.50168,681.4126,14248.275,0.047758553
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,2.7266684,681.4126,316.48477,0.047758553,1692.8008
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,6.9548855,316.48477,41.111694,1692.8008,28450.672
./data/datasets/varying_pinn_datasets/varying_Q.csv,800,0.1,7.998573,41.111694,27.015713,28450.672,0.18548788
