t_hours,C_true_ppm,C_meas_ppm,Q_true,S_true
0.0,500.0,501.8859533164009,398.2802218501835,100000.0
0.016666666666666666,510.98755501563096,509.0059820662614,398.2802218501835,100000.0
0.03333333333333333,521.2694586082818,530.875798364931,398.2802218501835,100000.0
0.05,530.8909705035314,532.464472260827,398.2802218501835,100000.0
0.06666666666666667,539.8945387690874,531.8594981716707,398.2802218501835,100000.0
0.08333333333333333,548.3198909927264,553.7438168163687,398.2802218501835,100000.0
0.1,556.2041024964452,575.7641031733973,398.2802218501835,100000.0
0.11666666666666667,563.5819388892633,577.7881533362018,398.2802218501835,100000.0
0.13333333333333333,570.4859667887557,559.9299382516508,398.2802218501835,100000.0
0.15,576.9465751372562,557.9652530715655,398.2802218501835,100000.0
0.16666666666666666,582.9922285128603,573.6431115748,398.2802218501835,100000.0
0.18333333333333332,588.6496211080492,589.2695107982579,398.2802218501835,100000.0
0.2,593.9436829632423,559.0682213436597,398.2802218501835,100000.0
0.21666666666666667,598.8977061322572,595.615831173269,398.2802218501835,100000.0
0.23333333333333334,603.5335569627487,584.8448927539526,398.2802218501835,100000.0
0.25,607.8717011930521,596.8876908725003,398.2802218501835,100000.0
0.26666666666666666,611.9312154207953,603.7673306779357,398.2802218501835,100000.0
0.2833333333333333,615.7299873957097,610.9854850501724,398.2802218501835,100000.0
0.3,619.2847978557967,625.4592559014087,398.2802218501835,100000.0
0.31666666666666665,622.6113225222196,638.2490230638597,398.2802218501835,100000.0
0.3333333333333333,625.724179414667,623.7961594705065,398.2802218501835,100000.0
0.35,628.6371009953646,649.1340530536098,398.2802218501835,100000.0
0.36666666666666664,631.3629600796338,621.3850399773346,398.2802218501835,100000.0
0.3833333333333333,633.9137647655476,639.1864158169429,398.2802218501835,100000.0
0.4,636.3007223387873,649.8527750635644,398.2802218501835,100000.0
0.4166666666666667,638.534367924236,639.9445523906492,398.2802218501835,100000.0
0.43333333333333335,640.6245762495618,629.4720875092546,398.2802218501835,100000.0
0.45,642.5805551638473,628.754674519971,398.2802218501835,100000.0
0.4666666666666667,644.4108921225874,637.5450047375773,398.2802218501835,100000.0
0.48333333333333334,646.1236637319845,649.4265905840352,398.2802218501835,100000.0
0.5,647.7263790061487,632.5821062530676,247.49529788842355,100000.0
0.5166666666666666,654.8503888866593,651.7127552635836,247.49529788842355,100000.0
0.5333333333333333,661.687676558502,659.2993014097848,247.49529788842355,100000.0
0.55,668.2486655913033,676.3613493615904,247.49529788842355,100000.0
0.5666666666666667,674.5445284311664,677.7644152687616,247.49529788842355,100000.0
0.5833333333333334,680.5859905064044,685.9165811420032,247.49529788842355,100000.0
0.6,686.3833069645217,676.5758778232466,247.49529788842355,100000.0
0.6166666666666667,691.9463374217855,690.002132916394,247.49529788842355,100000.0
0.6333333333333333,697.2845609837725,709.0441930346924,247.49529788842355,100000.0
0.65,702.4070766982794,724.8085438765909,247.49529788842355,100000.0
0.6666666666666666,707.3226093194937,688.4366263379319,247.49529788842355,100000.0
0.6833333333333333,712.0394995784633,734.7483561995492,247.49529788842355,100000.0
0.7,716.5657654231607,736.7538967798952,247.49529788842355,100000.0
0.7166666666666667,720.9091179696302,732.6287889801366,247.49529788842355,100000.0
0.7333333333333333,725.0769615019873,729.0437959569268,247.49529788842355,100000.0
0.75,729.0763993004316,724.3675570823851,247.49529788842355,100000.0
0.7666666666666666,732.9142213316107,754.7845315846652,247.49529788842355,100000.0
0.7833333333333333,736.5969436276431,766.0008183743926,247.49529788842355,100000.0
0.8,740.13083679933,767.155359847322,247.49529788842355,100000.0
0.8166666666666667,743.5219260727785,763.248482543794,247.49529788842355,100000.0
0.8333333333333334,746.7759931576848,752.1366993175691,247.49529788842355,100000.0
0.85,749.8985757565101,731.7737962722775,247.49529788842355,100000.0
0.8666666666666667,752.8949671801736,752.8281551833724,247.49529788842355,100000.0
0.8833333333333333,755.7702618053895,765.6173858315345,247.49529788842355,100000.0
0.9,758.5293596904706,739.2039377342273,247.49529788842355,100000.0
0.9166666666666666,761.1769665753274,767.1037974780575,247.49529788842355,100000.0
0.9333333333333333,763.7175908197864,770.16554624212,247.49529788842355,100000.0
0.95,766.155548635628,776.596189495071,247.49529788842355,100000.0
0.9666666666666667,768.4949884567346,750.7332189553767,247.49529788842355,100000.0
0.9833333333333333,770.739891419559,760.8143528389734,247.49529788842355,100000.0
1.0,772.8935395910065,766.3470108838582,436.3690639601221,100000.0
1.0166666666666666,764.2149617807614,746.6679331641685,436.3690639601221,100000.0
1.0333333333333332,756.1445350432895,782.2350532002415,436.3690639601221,100000.0
1.05,748.6401980648836,741.2015371382514,436.3690639601221,100000.0
1.0666666666666667,741.6622815404866,746.5968259823896,436.3690639601221,100000.0
1.0833333333333333,735.1738639087846,731.2952757266758,436.3690639601221,100000.0
1.1,729.1405522719008,752.8926454539326,436.3690639601221,100000.0
1.1166666666666667,723.5304609013386,743.3358757075662,436.3690639601221,100000.0
1.1333333333333333,718.3139237817891,727.8142131241628,436.3690639601221,100000.0
1.15,713.4632851353691,680.4106369256693,436.3690639601221,100000.0
1.1666666666666667,708.9528906429068,709.7333252568051,436.3690639601221,100000.0
1.1833333333333333,704.7589144826921,715.0142073443402,436.3690639601221,100000.0
1.2,700.8591248491513,715.9185484867838,436.3690639601221,100000.0
1.2166666666666666,697.2328625081265,687.9642568375125,436.3690639601221,100000.0
1.2333333333333334,693.8609935419722,721.191163991897,436.3690639601221,100000.0
1.25,690.7256626022615,670.9191980520621,436.3690639601221,100000.0
1.2666666666666666,687.8102377237532,677.8873173965248,436.3690639601221,100000.0
1.2833333333333332,685.0993158685748,699.125065690285,436.3690639601221,100000.0
1.3,682.5785814796479,683.3144006870276,436.3690639601221,100000.0
1.3166666666666667,680.2346663090253,710.2705550637041,436.3690639601221,100000.0
1.3333333333333333,678.0551399114057,680.8829277990927,436.3690639601221,100000.0
1.35,676.0285107670696,666.5305994141862,436.3690639601221,100000.0
1.3666666666666667,674.1440632806671,668.480610702175,436.3690639601221,100000.0
1.3833333333333333,672.3917957077674,656.0246039434795,436.3690639601221,100000.0
1.4,670.762417997216,651.5972155014168,436.3690639601221,100000.0
1.4166666666666667,669.2473491021316,678.7035214636551,436.3690639601221,100000.0
1.4333333333333333,667.8385754305132,676.5560626167053,436.3690639601221,100000.0
